ID,name,sex,birthday,employee_since,email,phone,IBAN,street,housenumber,city,region,zip_code,country,shop_ID
cd6281cb-e676-436e-b371-f0d0a10851d7,Detlev Vollbrecht,M,1984-09-11,2021-07-06,detlev.vollbrecht@drunkymonkey.com,+49 1515007732605,DE56518041316309531470,Römerallee,97,Verl,Saarland,72883,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
9b7993bb-b09c-47ee-941c-84170449c1cc,Marlis Gierschner,F,1952-08-14,2021-05-24,marlis.gierschner@drunkymonkey.com,+49 9656474235441,DE93265913897253213112,Willy-Mies-Ring,0/3,Rudolstadt,Mecklenburg-Vorpommern,40952,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
36b4cb93-d92d-4551-96aa-9ed624db154d,Norma Hahn,F,1985-08-19,2021-09-05,norma.hahn@drunkymonkey.com,+49 2989651096024,DE77302677359509557828,Stollallee,80,Stade,Berlin,84338,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
85480154-a277-44a9-8ba4-f4a1b7a897a0,Vito Hethur,M,1983-04-11,2020-12-13,vito.hethur@drunkymonkey.com,+49 0259532242642,DE74812229586112227138,Magdalene-Gerlach-Straße,83,Barmbek-Nord,Niedersachsen,39885,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
d92cabc4-971d-4883-8207-9399e3077e5e,Monica Krause,F,1942-03-26,2020-05-25,monica.krause@drunkymonkey.com,+49 8891376204361,DE30254721168576812997,Ditschlerinallee,92,Korschenbroich,Saarland,02381,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
df318017-6d7e-44c2-922d-b930943edd97,Annaliese Bonbach,F,1961-08-30,2021-07-11,annaliese.bonbach@drunkymonkey.com,+49 7872855770626,DE67211537884528506799,Gumprichstr.,5/2,Gronau,Berlin,01143,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
e5452cc7-c4eb-497d-a11c-b1f3b4383ea8,Nadeschda Stahr,F,1953-08-05,2020-06-28,nadeschda.stahr@drunkymonkey.com,+49 8492069352821,DE63765956793745542519,Zorbachweg,760,Walsrode,Berlin,92410,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
2c57d9f2-5b42-4abe-b0f1-a95ceef1c795,Karola Wagner,F,1989-05-05,2022-03-15,karola.wagner@drunkymonkey.com,+49 7690572667964,DE83574657875926041213,Stahrgasse,5,Gronau,Schleswig-Holstein,90331,DE,5e634105-c605-4a96-9414-4e1d428b7df7
adc057c5-f153-4acb-b261-75b6553a2d03,Gerwin Heydrich,M,1943-05-27,2021-02-02,gerwin.heydrich@drunkymonkey.com,+49 4327123859817,DE94733727929818445242,Zirmeplatz,8/6,Hechingen,Mecklenburg-Vorpommern,66967,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
518f456c-6905-417f-90f4-b47feb7a9c76,Arzu Hermighausen,F,1983-12-31,2022-04-01,arzu.hermighausen@drunkymonkey.com,+49 9826986537938,DE91724524393236317323,Erdmute-Kreusel-Ring,45,Walsrode,Hamburg,23147,DE,5e634105-c605-4a96-9414-4e1d428b7df7
872cb7af-f3cb-4755-abe7-eb3f4725f309,Silja Eckbauer,F,1972-06-01,2021-11-03,silja.eckbauer@drunkymonkey.com,+49 9536173584478,DE29851733304258447005,Amanda-Briemer-Straße,83,Hofheim am Taunus,Rheinland-Pfalz,12157,DE,5e634105-c605-4a96-9414-4e1d428b7df7
8c424233-ecf0-403c-9a84-22cec5ea7d15,Ada Walter,M,1962-05-27,2020-04-19,ada.walter@drunkymonkey.com,+49 0843953612582,DE79540364266574192241,Döhngasse,1/4,Gifhorn,Niedersachsen,29520,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
2923386a-5106-4d25-b904-703b8e5db527,Mirella Seifert,F,1993-11-27,2020-01-03,mirella.seifert@drunkymonkey.com,+49 3002961659091,DE79431783732667071802,Jacobplatz,9,Verl,Hessen,15473,DE,5e634105-c605-4a96-9414-4e1d428b7df7
e6d5c5f5-bd9c-4f20-8b33-26e19a5d87dc,Gloria Warmer,F,1990-05-04,2020-11-23,gloria.warmer@drunkymonkey.com,+49 0438057672925,DE37879843237566510111,Luciano-Dussen van-Ring,3,Wesseling,Brandenburg,60872,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
f5e990e1-3b37-4eff-b948-b2b0c586b523,Mia Weller,F,1998-07-11,2021-12-22,mia.weller@drunkymonkey.com,+49 0381961724001,DE05353547735751895830,Beerplatz,1,Bretten,Nordrhein-Westfalen,30548,DE,5e634105-c605-4a96-9414-4e1d428b7df7
61c95a28-1da3-4f34-bf80-07e3025405cf,Sören Misicher,M,1986-08-12,2021-08-27,soeren.misicher@drunkymonkey.com,+49 7990452235549,DE96800935878018289061,van der Dussenweg,79,Schleswig,Brandenburg,46123,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
3bd493d6-789a-42c7-b6b5-b37c1043c95a,Mirjam Beier,F,1975-07-09,2021-06-30,mirjam.beier@drunkymonkey.com,+49 2747618008331,DE30129559347963121390,Hahnallee,28,Zeitz,Hamburg,41325,DE,308790a8-d0fa-4b24-b929-0ed579d291ac
768a8e5a-8498-4648-8fbe-7d09e3b91cef,Fatma Naser,F,1963-05-16,2021-04-28,fatma.naser@drunkymonkey.com,+49 3793726183854,DE30662306183578468242,Zimmerring,54,Rudolstadt,Rheinland-Pfalz,78259,DE,308790a8-d0fa-4b24-b929-0ed579d291ac
11b0fcfb-3628-4e2d-a152-b661cd37a98f,Sükrü Hörle,M,2001-02-18,2021-11-15,suekrue.hoerle@drunkymonkey.com,+49 5398021212220,DE98511899206063997091,Evangelia-Barkholz-Straße,1,Bretten,Sachsen,72757,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
198ec96d-160b-4b67-b739-ee484faa6068,Cengiz Harloff,M,2002-09-21,2020-09-26,cengiz.harloff@drunkymonkey.com,+49 5140171690083,DE71105060888803790171,Conradiweg,24,Eppingen,Thüringen,74221,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
bdeddc0f-0555-4553-9302-b750f1391377,Karla Seifert,F,1977-08-05,2020-07-11,karla.seifert@drunkymonkey.com,+49 9013502380441,DE49107314542608989776,Carmen-Metz-Allee,677,Rudolstadt,Sachsen-Anhalt,85645,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
7b07c786-5a91-4baf-bf4d-b7b170927289,Hedwig Hamann,F,1993-01-12,2020-06-17,hedwig.hamann@drunkymonkey.com,+49 4249975190590,DE76314687246575665566,Paffrathgasse,9/6,Bensheim,Mecklenburg-Vorpommern,89024,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
420b8c70-4659-4c1b-bb9b-7dcff6e15078,Jakob Vogt,M,2000-06-04,2020-06-01,jakob.vogt@drunkymonkey.com,+49 4171979988990,DE79725260913918926943,Cindy-Höfig-Straße,3,Reutlingen,Niedersachsen,45113,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
1705b409-cc43-49cf-af19-2cc94143293c,Hans-Uwe Conradi,M,1974-06-14,2021-11-28,hans-uwe.conradi@drunkymonkey.com,+49 2057961911250,DE71524076437105895391,Losekannallee,5,Halstenbek,Brandenburg,59870,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
20bb7e92-4255-4769-9cc9-2e7959d11e74,Mariusz Drewes,M,1998-05-09,2021-11-06,mariusz.drewes@drunkymonkey.com,+49 0108641048319,DE76780716686995233696,Paffrathstr.,2,Friedberg,Schleswig-Holstein,15886,DE,308790a8-d0fa-4b24-b929-0ed579d291ac
5334c2d8-f0df-44bf-85c6-b283fbf539d5,Ernst-Otto Mosemann,M,1972-02-08,2021-10-02,ernst-otto.mosemann@drunkymonkey.com,+49 7602172987572,DE87802742912108072970,Niko-Mohaupt-Ring,60,Stade,Berlin,42418,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
b993c9a5-e4a4-4e9c-b291-b7ccbbb8c15c,Rolf-Dieter Trupp,M,2002-06-18,2020-08-10,rolf-dieter.trupp@drunkymonkey.com,+49 5425102343726,DE14725430417918235943,Halina-Walter-Straße,91,Pfullingen,Sachsen-Anhalt,54624,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
8a7aa5a8-1ea7-495e-a304-b5dfe48baa00,Frauke Kuhl,F,1983-12-19,2020-05-08,frauke.kuhl@drunkymonkey.com,+49 8797880853065,DE83718079130831335386,Irena-Mentzel-Gasse,036,Gifhorn,Bayern,07754,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
9bd77e65-b586-4fc7-a4c8-95310ab677fc,Rosalia Zorbach,F,1998-01-28,2022-03-05,rosalia.zorbach@drunkymonkey.com,+49 7755514756432,DE15922097920372634394,Wagenknechtgasse,1,Losheim,Nordrhein-Westfalen,27898,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
1bc7a820-a1fc-4ba0-a723-17c3872a7dad,Anthony Stiffel,M,2003-07-10,2021-01-20,anthony.stiffel@drunkymonkey.com,+49 4525358233652,DE04472808311555011444,Sylvio-Reuter-Weg,390,Burscheid,Hamburg,51260,DE,308790a8-d0fa-4b24-b929-0ed579d291ac
cf577555-4457-4349-b3ca-044e5baf9ae6,Herlinde Häring,F,1948-12-21,2022-02-03,herlinde.haering@drunkymonkey.com,+49 4055654041844,DE22439709090343882065,Silja-Hermighausen-Weg,565,Barmbek-Nord,Saarland,17450,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
8330415e-808f-48f5-a038-219641b6e74c,Hanny Mühle,F,1992-08-12,2022-02-25,hanny.muehle@drunkymonkey.com,+49 7591804927586,DE48362544913065047366,Kunigunda-Killer-Platz,84,Hermsdorf,Berlin,65324,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
1dd2bd7e-843f-4d31-87b3-5e6253b6a13d,Heinz-Peter Niemeier,M,1983-01-03,2020-12-03,heinz-peter.niemeier@drunkymonkey.com,+49 8312212985315,DE87435204137538569274,Jelena-Kabus-Allee,7,Bad Honnef,Schleswig-Holstein,86071,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
11110bd3-a018-4f8b-9e8a-20aed630428f,Centa Bruder,F,2000-08-15,2021-11-28,centa.bruder@drunkymonkey.com,+49 5120424923141,DE14467366705069229449,Karl-Mielcarek-Gasse,0,Landshut,Thüringen,50801,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
45337a28-8689-4010-a412-72382b65bbfc,Lissy Briemer,F,1951-10-10,2020-08-14,lissy.briemer@drunkymonkey.com,+49 8914890316084,DE41988329658427261865,Rosenowweg,68,Kirchlengern,Baden-Württemberg,35390,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
f9d1b759-4b41-4ac4-8914-addad0327b06,Wojciech Walter,M,2004-02-16,2020-12-31,wojciech.walter@drunkymonkey.com,+49 1833826180287,DE70400411382058620725,Roggeplatz,5/9,Weimar,Baden-Württemberg,97688,DE,5e634105-c605-4a96-9414-4e1d428b7df7
46733c73-19e3-445e-b79b-217209575f06,Grete Gunpf,F,1976-10-26,2021-10-14,grete.gunpf@drunkymonkey.com,+49 0414309636228,DE15929947897916299574,Beerstr.,8/9,Kirchlengern,Baden-Württemberg,21033,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
da4f6e66-ea47-451c-9c8e-9c6750987e68,Henry Striebitz,M,1956-01-09,2020-11-01,henry.striebitz@drunkymonkey.com,+49 1184783293030,DE32592890791915382994,Mathilde-Scholz-Gasse,5/1,Siegburg,Niedersachsen,87245,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
335f2817-5361-498e-aa0e-d76354538eab,Ester Hofmann,F,1981-01-12,2021-06-03,ester.hofmann@drunkymonkey.com,+49 0882723590599,DE12231064448246444628,Hermighausenallee,06,Landshut,Schleswig-Holstein,29374,DE,5e634105-c605-4a96-9414-4e1d428b7df7
9f404a62-3b50-4519-8d05-649afee9ceb4,Ioannis Wilms,M,1951-02-28,2021-09-30,ioannis.wilms@drunkymonkey.com,+49 9365470541396,DE56602048381086745036,Brudergasse,72,Gauting,Saarland,91444,DE,308790a8-d0fa-4b24-b929-0ed579d291ac
799b91a6-c280-4928-a4d6-63fb651946b8,Rena Kramer,F,1967-03-20,2020-10-26,rena.kramer@drunkymonkey.com,+49 1606422487573,DE71337802452508436299,Doreen-Pergande-Platz,2,Gauting,Schleswig-Holstein,30890,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
4f5240c2-db30-4c91-8c79-51cc9ff4ceab,Egon Rörricht,M,1967-09-27,2020-02-19,egon.roerricht@drunkymonkey.com,+49 2404906702817,DE98295281160148318501,Reingard-Eckbauer-Platz,8/3,Trossingen,Rheinland-Pfalz,90108,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
24b86ff1-b462-4718-9d30-962706646894,Hansjoachim Hettner,M,1954-05-15,2021-07-10,hansjoachim.hettner@drunkymonkey.com,+49 8641673923990,DE38166147005510797159,Sauerring,10,Nidderau,Mecklenburg-Vorpommern,64434,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
9d8b6022-7664-4dac-9fcc-43776c11ad50,Annemie Scholl,F,1987-07-26,2020-09-13,annemie.scholl@drunkymonkey.com,+49 7274764118289,DE96269085715627202547,Johannweg,91,Barmbek-Nord,Thüringen,99530,DE,308790a8-d0fa-4b24-b929-0ed579d291ac
7c1a1d89-9941-4686-bd82-eb80461cb0c9,Philomena Junitz,F,1971-09-12,2020-01-31,philomena.junitz@drunkymonkey.com,+49 5595071893024,DE78119866629769577643,Julie-Wagenknecht-Ring,668,Charlottenburg-Nord,Hamburg,86774,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
7693239e-dd5a-4845-9268-cf9cb8fc7805,Frederike Jopich,F,1995-08-17,2021-12-08,frederike.jopich@drunkymonkey.com,+49 5946008650451,DE95960474495339312970,Thiesweg,256,Landshut,Saarland,69266,DE,5e634105-c605-4a96-9414-4e1d428b7df7
99f964da-4e17-44fe-a38f-c58da470d767,Loni Trapp,F,1984-12-13,2021-04-05,loni.trapp@drunkymonkey.com,+49 8682124398196,DE58824033655419446920,Ditschlerinring,91,Karben,Bayern,69681,DE,308790a8-d0fa-4b24-b929-0ed579d291ac
f75b4674-5529-42c6-ad61-dc6bf1609f16,Adelinde Wagenknecht,F,1970-08-07,2020-11-05,adelinde.wagenknecht@drunkymonkey.com,+49 1765619739436,DE26408296100887429133,Schäferweg,0,Stuttgart,Bayern,69483,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
4a728a68-9bea-4e29-8f73-2f3f16e2a4ff,Guenther Martin,M,1956-04-13,2021-08-25,guenther.martin@drunkymonkey.com,+49 9389397440199,DE61779259367050527283,Trappring,1/4,Hofheim am Taunus,Sachsen-Anhalt,71354,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
34727524-663a-4087-bcaf-d9380afe03fd,Anja Reichmann,F,2003-11-17,2020-09-24,anja.reichmann@drunkymonkey.com,+49 0568836391274,DE93136828721262404963,Carola-Förster-Weg,856,Gauting,Nordrhein-Westfalen,98863,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
f148e954-63fb-467b-91aa-a970ae472ff6,Gerta Gröttner,F,1976-04-10,2021-08-22,gerta.groettner@drunkymonkey.com,+49 4112519680239,DE31880624443573084318,Michael-Neureuther-Gasse,4/8,Nidderau,Rheinland-Pfalz,62634,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
d5e01324-56d0-4eab-ac62-9d6ed8d7e420,Marco Hübel,M,1980-12-05,2020-08-29,marco.huebel@drunkymonkey.com,+49 7105673763974,DE28928355169005152518,Dorle-Pohl-Straße,686,Finnentrop,Nordrhein-Westfalen,40591,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
4dc23f37-feec-40b8-bd53-94efac0432f1,Selim Pruschke,M,1970-11-19,2021-12-29,selim.pruschke@drunkymonkey.com,+49 7233171432221,DE28391773118277213902,Guido-Riehl-Gasse,867,Halstenbek,Rheinland-Pfalz,36060,DE,308790a8-d0fa-4b24-b929-0ed579d291ac
fbf5d45d-facd-46c7-848f-619b8c7c0b11,Sylwia Bolzmann,F,1989-04-03,2021-12-02,sylwia.bolzmann@drunkymonkey.com,+49 7909152136540,DE72194524672746809467,Vesna-Römer-Allee,6,Oberhausen,Thüringen,31219,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
b7891123-3922-4a5f-bebb-b52c582dd2c2,Luisa Koch,F,1999-10-15,2020-01-17,luisa.koch@drunkymonkey.com,+49 2439754756296,DE87229168421367641459,Wielochring,0,Gronau,Thüringen,66078,DE,308790a8-d0fa-4b24-b929-0ed579d291ac
f62a1b0c-9e17-49d8-9b12-639eb2d44d75,Concetta Kraushaar,F,1992-07-24,2020-09-06,concetta.kraushaar@drunkymonkey.com,+49 7562520095505,DE94776112574802825574,Steckelstraße,909,Hofheim am Taunus,Brandenburg,19328,DE,308790a8-d0fa-4b24-b929-0ed579d291ac
c1ba756f-a733-4978-9fd1-4bfc8d71cb11,Mara Junck,F,1955-07-16,2021-08-13,mara.junck@drunkymonkey.com,+49 8669080424032,DE74590739796720743591,Cichoriusplatz,8,Bensheim,Schleswig-Holstein,81582,DE,308790a8-d0fa-4b24-b929-0ed579d291ac
bf43399f-28b3-4233-a9b8-72930c24819a,Charlotte Hendriks,F,1958-08-31,2020-01-13,charlotte.hendriks@drunkymonkey.com,+49 3641924705871,DE27421239009574194799,Stumpfstraße,9,Wesseling,Bayern,89263,DE,5e634105-c605-4a96-9414-4e1d428b7df7
7a0ba6ff-2b85-4dcb-8578-4214531cd3a5,Benita Rosemann,F,1976-05-23,2020-12-03,benita.rosemann@drunkymonkey.com,+49 7634715756586,DE91528033344655859414,Finkegasse,9,Oschatz,Brandenburg,38310,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
ef8d5a28-79bd-45e3-b46f-da4e24d6a912,Liesbeth Werner,F,1962-02-02,2021-11-26,liesbeth.werner@drunkymonkey.com,+49 7685595974224,DE12614429140966103646,Guenter-Juncken-Allee,02,Verl,Rheinland-Pfalz,33565,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
a250f322-4249-49c5-848c-5df7dae005a6,Dina Rosenow,F,1952-12-26,2020-03-06,dina.rosenow@drunkymonkey.com,+49 0236112321114,DE15986853102973525274,Wernerallee,4/1,Wesseling,Nordrhein-Westfalen,20143,DE,5e634105-c605-4a96-9414-4e1d428b7df7
ee459beb-642c-4a58-8313-bad3402a6745,Marion Rose,F,1992-10-13,2021-06-20,marion.rose@drunkymonkey.com,+49 5704158689373,DE42070244460391736964,Angelo-Weitzel-Weg,732,Hofheim am Taunus,Brandenburg,84816,DE,5e634105-c605-4a96-9414-4e1d428b7df7
3ea607d0-6838-45ea-8abe-e8a748668772,Mechthild Carsten,F,1998-03-19,2020-03-23,mechthild.carsten@drunkymonkey.com,+49 2181972852442,DE32222794327724011866,Christophstr.,7/7,Charlottenburg-Nord,Schleswig-Holstein,97435,DE,5e634105-c605-4a96-9414-4e1d428b7df7
528706c0-b55d-4b2d-be9d-5e1a7a0d284e,Aribert Wende,M,1969-01-02,2021-07-07,aribert.wende@drunkymonkey.com,+49 7736559008820,DE48781324989747416504,Beckmannring,06,Pfullingen,Schleswig-Holstein,81899,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
c1f28fe3-84bc-443d-adb5-5fabc2884c73,Lene Jungfer,F,1996-11-08,2021-09-28,lene.jungfer@drunkymonkey.com,+49 8775615071582,DE50733048139557077488,Trubweg,3/6,Burscheid,Mecklenburg-Vorpommern,78996,DE,5e634105-c605-4a96-9414-4e1d428b7df7
25d56623-3b01-4328-9928-e5f16d6ab2dc,Henri Thanel,F,1994-04-29,2020-09-20,henri.thanel@drunkymonkey.com,+49 6430762023348,DE58260046230205421553,Gordana-Eberth-Gasse,7/1,Karben,Bayern,43951,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
e9917cc9-b108-41c9-976d-8e5e937c1018,Andrey Mosemann,M,1974-08-04,2022-01-10,andrey.mosemann@drunkymonkey.com,+49 5861287335158,DE77387236012551322004,Mathilde-Röhricht-Platz,7/4,Losheim,Sachsen,80193,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
451ea650-70be-4d11-aa4c-f90bf7752fcb,Herta Mies,F,1952-01-17,2021-04-13,herta.mies@drunkymonkey.com,+49 2463899176802,DE31666603513046783325,Milka-Kallert-Gasse,025,Bretten,Hamburg,28983,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
dd9eea76-a361-4090-96c9-7228564091ae,Janina Bender,F,1964-02-11,2020-12-02,janina.bender@drunkymonkey.com,+49 2018034439797,DE25812009264715814911,Jann-Lübs-Ring,3,Pfullingen,Berlin,34525,DE,308790a8-d0fa-4b24-b929-0ed579d291ac
58a8218e-7968-42c9-83c1-30e987eb53fc,Apollonia Gotthard,F,1982-03-19,2021-02-19,apollonia.gotthard@drunkymonkey.com,+49 0833295304013,DE22780825816205436636,Gudrun-Hentschel-Gasse,9/3,Stade,Sachsen,96139,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
a68692cc-abb1-478c-9a00-d98d7c699666,Viktor Rörricht,M,1981-08-19,2022-02-11,viktor.roerricht@drunkymonkey.com,+49 3320585901220,DE88782705826345112773,Leonard-Hornich-Straße,0,Siegburg,Brandenburg,81948,DE,5e634105-c605-4a96-9414-4e1d428b7df7
887bbb16-c6ef-497f-93ac-ef37db81aac6,Ina Werner,F,1953-01-08,2020-08-26,ina.werner@drunkymonkey.com,+49 2189663356556,DE15169155767672357416,Klara-Segebahn-Allee,927,Wittenau,Niedersachsen,58842,DE,5e634105-c605-4a96-9414-4e1d428b7df7
1569f533-0c8a-4ae9-b46d-9548b9608c53,Abdullah Trubin,M,1946-06-30,2021-09-18,abdullah.trubin@drunkymonkey.com,+49 8447555360162,DE50129239022024157137,Dobesplatz,4/2,Zeitz,Sachsen,35218,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
337ed61d-6354-43a0-a5cc-256669bbb31e,Leyla Gutknecht,F,1961-03-06,2020-09-10,leyla.gutknecht@drunkymonkey.com,+49 0919954474342,DE73406093865806557682,Clemens-Lübs-Platz,788,Ehingen,Sachsen,76734,DE,5e634105-c605-4a96-9414-4e1d428b7df7
193b72ea-ceec-49b9-87af-8e2ac73b0940,Silvia Rose,F,1955-11-27,2021-11-02,silvia.rose@drunkymonkey.com,+49 0515319825307,DE58368106759431887797,Elfie-Trapp-Weg,6,Weimar,Saarland,24813,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
48fdc9bc-f5f9-4c55-8f39-59c20d87a9fd,Dora Pechel,F,1997-12-17,2020-05-24,dora.pechel@drunkymonkey.com,+49 9524199961181,DE96397717269186375879,Hornigweg,5,Halstenbek,Schleswig-Holstein,44217,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
ea1e1f11-aa22-414f-aa8f-cf656fbeeddc,Tadeusz Ernst,M,1949-05-11,2021-09-02,tadeusz.ernst@drunkymonkey.com,+49 3873976936953,DE54695734376519834649,Leila-Hentschel-Platz,1,Eppingen,Thüringen,29665,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
c7006ec5-d737-4f1a-81c7-1497c3ce8c4d,Angelika Köhler,F,1992-04-19,2021-07-08,angelika.koehler@drunkymonkey.com,+49 9410151874723,DE75831285573893696550,Jacob-Scholz-Gasse,8/0,Marburg an der Lahn,Bayern,09597,DE,5d24583c-da6e-489e-9b17-87eca813ee9f
5f012937-b2b9-451b-9f73-4b0537bd778c,Alessandro Renner,M,1980-10-26,2020-07-23,alessandro.renner@drunkymonkey.com,+49 5686160952296,DE03598740720233470259,Augustin-Döring-Allee,8/4,Ehingen,Berlin,85491,DE,308790a8-d0fa-4b24-b929-0ed579d291ac
8ca1c06b-dbda-4017-a90d-9ceb6582ce25,Vlado Etzold,M,1971-02-12,2021-04-04,vlado.etzold@drunkymonkey.com,+49 1617974908930,DE16792734733221827555,Försterweg,43,Gifhorn,Mecklenburg-Vorpommern,90415,DE,33736a3b-de05-4a25-b9d7-7617423ee4ba
72b5d151-3f24-4921-9b0f-ae2e12b39c8e,Hans-Gerd Tröst,M,1970-04-20,2021-09-10,hans-gerd.troest@drunkymonkey.com,+49 4525485661517,DE48727908474175189015,Miesstr.,9/7,Reutlingen,Niedersachsen,41992,DE,fc48e7af-11eb-4ecb-b452-dcbc65128217
4451b969-44f1-4894-9b61-44820c2fed99,Elsbeth Schäfer,F,1958-02-05,2021-12-13,elsbeth.schaefer@drunkymonkey.com,+49 0656291084774,DE24986680777049495796,Kuschplatz,6/5,Barmbek-Nord,Hamburg,49672,DE,5e634105-c605-4a96-9414-4e1d428b7df7
